FungusID,Species,PaperID,Temperature,Time,Radius
DF25_21_1,DF25,333,21,216,40.5
DF25_21_1,DF25,333,21,264,42
DF25_21_1,DF25,333,21,312,42
DF25_21_2,DF25,334,21,48,20
DF25_21_2,DF25,334,21,96,30
DF25_21_2,DF25,334,21,144,35
DF25_21_2,DF25,334,21,216,42
DF25_21_2,DF25,334,21,264,42
DF25_21_2,DF25,334,21,312,42
DF13_21_1,DF13,335,21,48,10.5
DF13_21_1,DF13,335,21,96,17
DF13_21_1,DF13,335,21,144,24
DF13_21_1,DF13,335,21,216,33
DF13_21_1,DF13,335,21,264,39
DF13_21_1,DF13,335,21,312,41.5
DF13_21_2,DF13,336,21,48,11
DF13_21_2,DF13,336,21,96,17.5
DF13_21_2,DF13,336,21,144,23
DF13_21_2,DF13,336,21,216,28
DF13_21_2,DF13,336,21,264,33
DF13_21_2,DF13,336,21,312,35.5
DF42_21_1,DF42,337,21,48,10
DF42_21_1,DF42,337,21,96,13
DF42_21_1,DF42,337,21,144,15.5
DF42_21_1,DF42,337,21,216,19
DF42_21_1,DF42,337,21,264,21
DF42_21_1,DF42,337,21,312,23
DF42_21_2,DF42,338,21,48,9
DF42_21_2,DF42,338,21,96,12
DF42_21_2,DF42,338,21,144,14
DF42_21_2,DF42,338,21,216,17.5
DF42_21_2,DF42,338,21,264,20
DF42_21_2,DF42,338,21,312,22
C31_31_1,C31,339,21,48,4.5
C31_31_1,C31,339,21,96,5
C31_31_1,C31,339,21,144,6.5
C31_31_1,C31,339,21,216,9
C31_31_1,C31,339,21,264,10.5
C31_31_1,C31,339,21,312,12
C31_31_2,C31,340,21,48,5
C31_31_2,C31,340,21,96,6
C31_31_2,C31,340,21,144,7
C31_31_2,C31,340,21,216,8.5
C31_31_2,C31,340,21,264,9
C31_31_2,C31,340,21,312,10
A_21_1,A,341,21,48,5
A_21_1,A,341,21,96,7.5
A_21_1,A,341,21,144,10
A_21_1,A,341,21,216,13
A_21_1,A,341,21,264,16
A_21_1,A,341,21,312,17.5
A_21_2,A,342,21,48,6.5
A_21_2,A,342,21,96,8
A_21_2,A,342,21,144,10
A_21_2,A,342,21,216,13.5
A_21_2,A,342,21,264,15.5
A_21_2,A,342,21,312,17
DF56_21_1,DF56,343,21,48,19
DF56_21_1,DF56,343,21,96,40
DF56_21_1,DF56,343,21,144,43
DF56_21_1,DF56,343,21,216,43
DF56_21_1,DF56,343,21,264,43
DF56_21_1,DF56,343,21,312,43
DF56_21_2,DF56,344,21,48,17.5
DF56_21_2,DF56,344,21,96,32
DF56_21_2,DF56,344,21,144,41.5
DF56_21_2,DF56,344,21,216,41.5
DF56_21_2,DF56,344,21,264,41.5
DF56_21_2,DF56,344,21,312,41.5
DF10_21_1,DF10,345,21,48,7
DF10_21_1,DF10,345,21,96,10
DF10_21_1,DF10,345,21,144,12
DF10_21_1,DF10,345,21,216,17.5
DF10_21_1,DF10,345,21,264,19.5
DF10_21_1,DF10,345,21,312,21
DF10_21_2,DF10,346,21,48,8.5
DF10_21_2,DF10,346,21,96,12
DF10_21_2,DF10,346,21,144,16
DF10_21_2,DF10,346,21,216,21
DF10_21_2,DF10,346,21,264,23.5
DF10_21_2,DF10,346,21,312,25.5
DF09_21_1,DF09,347,21,48,13
DF09_21_1,DF09,347,21,96,20.5
DF09_21_1,DF09,347,21,144,27
DF09_21_1,DF09,347,21,216,38
DF09_21_1,DF09,347,21,264,42
DF09_21_1,DF09,347,21,312,44.5
DF09_21_2,DF09,348,21,48,13
DF09_21_2,DF09,348,21,96,19.5
DF09_21_2,DF09,348,21,144,26
DF09_21_2,DF09,348,21,216,34
DF09_21_2,DF09,348,21,264,38.5
DF09_21_2,DF09,348,21,312,42
DF36_21_1,DF36,349,21,48,5.5
DF36_21_1,DF36,349,21,96,6
DF36_21_1,DF36,349,21,144,7
DF36_21_1,DF36,349,21,216,9
DF36_21_1,DF36,349,21,264,11
DF36_21_1,DF36,349,21,312,11.5
DF35_21_1,DF35,350,21,48,4.5
DF35_21_1,DF35,350,21,96,5
DF35_21_1,DF35,350,21,144,6
DF35_21_1,DF35,350,21,216,7.5
DF35_21_1,DF35,350,21,264,9
DF35_21_1,DF35,350,21,312,10
DF17_21_1,DF17,351,21,48,6
DF17_21_1,DF17,351,21,96,7
DF17_21_1,DF17,351,21,144,8
DF17_21_1,DF17,351,21,216,11
DF17_21_1,DF17,351,21,264,13
DF17_21_1,DF17,351,21,312,15
DF17_21_2,DF17,352,21,48,5
DF17_21_2,DF17,352,21,96,6
DF17_21_2,DF17,352,21,144,7.5
DF17_21_2,DF17,352,21,216,10
DF17_21_2,DF17,352,21,264,11.5
DF17_21_2,DF17,352,21,312,13
C23_21_1,C23,353,21,48,14
C23_21_1,C23,353,21,96,24
C23_21_1,C23,353,21,144,33
C23_21_1,C23,353,21,216,44
C23_21_1,C23,353,21,264,44
C23_21_1,C23,353,21,312,44
C23_21_2,C23,354,21,48,13.5
C23_21_2,C23,354,21,96,24
C23_21_2,C23,354,21,144,34.5
C23_21_2,C23,354,21,216,42
C23_21_2,C23,354,21,264,42
C23_21_2,C23,354,21,312,42
J_21_1,J,355,21,48,7
J_21_1,J,355,21,96,11
J_21_1,J,355,21,144,14
J_21_1,J,355,21,216,19
J_21_1,J,355,21,264,21
J_21_1,J,355,21,312,23.5
J_21_2,J,356,21,48,8
J_21_2,J,356,21,96,11.5
J_21_2,J,356,21,144,15
J_21_2,J,356,21,216,19
J_21_2,J,356,21,264,21.5
J_21_2,J,356,21,312,24
DF16_21_1,DF16,357,21,48,8
DF16_21_1,DF16,357,21,96,12
DF16_21_1,DF16,357,21,144,15.5
DF16_21_1,DF16,357,21,216,19
DF16_21_1,DF16,357,21,264,21.5
DF16_21_1,DF16,357,21,312,23
DF16_21_2,DF16,358,21,48,8
DF16_21_2,DF16,358,21,96,13.5
DF16_21_2,DF16,358,21,144,18
DF16_21_2,DF16,358,21,216,22
DF16_21_2,DF16,358,21,264,24.5
DF16_21_2,DF16,358,21,312,26.5
M_21_1,M,359,21,48,16
M_21_1,M,359,21,96,27
M_21_1,M,359,21,144,36.5
M_21_1,M,359,21,216,40
M_21_1,M,359,21,264,40
M_21_1,M,359,21,312,40
M_21_2,M,360,21,48,17
M_21_2,M,360,21,96,27.5
M_21_2,M,360,21,144,37
M_21_2,M,360,21,216,42.5
M_21_2,M,360,21,264,42.5
M_21_2,M,360,21,312,42.5
C40_21_1,C40,361,21,48,16.5
C40_21_1,C40,361,21,96,22
C40_21_1,C40,361,21,144,24.5
C40_21_1,C40,361,21,216,28
C40_21_1,C40,361,21,264,29
C40_21_1,C40,361,21,312,30.5
C40_21_2,C40,362,21,48,17
C40_21_2,C40,362,21,96,28
C40_21_2,C40,362,21,144,36.5
C40_21_2,C40,362,21,216,45
C40_21_2,C40,362,21,264,5
C40_21_2,C40,362,21,312,45
DF04_21_1,DF04,363,21,48,10.5
DF04_21_1,DF04,363,21,96,16.5
DF04_21_1,DF04,363,21,144,22
DF04_21_1,DF04,363,21,216,28
DF04_21_1,DF04,363,21,264,30.5
DF04_21_1,DF04,363,21,312,33
DF04_21_2,DF04,364,21,48,10
DF04_21_2,DF04,364,21,96,15
DF04_21_2,DF04,364,21,144,19.5
DF04_21_2,DF04,364,21,216,25.5
DF04_21_2,DF04,364,21,264,29
DF04_21_2,DF04,364,21,312,32.5
C35_21_2,C35,NA,21,48,7
C35_21_2,C35,NA,21,96,10
C35_21_2,C35,NA,21,144,12
C35_21_2,C35,NA,21,216,14.5
C35_21_2,C35,NA,21,264,17
C35_21_2,C35,NA,21,312,NA
DF19_12_1,DF19,365,12,48,8
DF19_12_1,DF19,365,12,96,12
DF19_12_1,DF19,365,12,144,16
DF19_12_1,DF19,365,12,216,20
DF19_12_1,DF19,365,12,264,23
DF19_12_1,DF19,365,12,312,26
C13_12_1,C13,366,12,48,5
C13_12_1,C13,366,12,96,7
C13_12_1,C13,366,12,144,10
C13_12_1,C13,366,12,216,15
C13_12_1,C13,366,12,264,19
C13_12_1,C13,366,12,312,22.5
C11_12_1,C11,367,12,48,4
C11_12_1,C11,367,12,96,5
C11_12_1,C11,367,12,144,6
C11_12_1,C11,367,12,216,7.5
C11_12_1,C11,367,12,264,8.5
C11_12_1,C11,367,12,312,9
M_12_1,M,368,12,48,11.5
M_12_1,M,368,12,96,19
M_12_1,M,368,12,144,26.5
M_12_1,M,368,12,216,37
M_12_1,M,368,12,264,43
M_12_1,M,368,12,312,44
DF56_12_1,DF56,369,12,48,10
DF56_12_1,DF56,369,12,96,17.5
DF56_12_1,DF56,369,12,144,23
DF56_12_1,DF56,369,12,216,27
DF56_12_1,DF56,369,12,264,29
DF56_12_1,DF56,369,12,312,31.5
C11_12_2,C11,370,12,48,4
C11_12_2,C11,370,12,96,5.5
C11_12_2,C11,370,12,144,6
C11_12_2,C11,370,12,216,7.5
C11_12_2,C11,370,12,264,8.5
C11_12_2,C11,370,12,312,10
C28_12_1,C28,371,12,48,6
C28_12_1,C28,371,12,96,7
C28_12_1,C28,371,12,144,8.5
C28_12_1,C28,371,12,216,10.5
C28_12_1,C28,371,12,264,12.5
C28_12_1,C28,371,12,312,14
C28_12_2,C28,372,12,48,5
C28_12_2,C28,372,12,96,6
C28_12_2,C28,372,12,144,8
C28_12_2,C28,372,12,216,10.5
C28_12_2,C28,372,12,264,12
C28_12_2,C28,372,12,312,13
C13_12_2,C13,373,12,48,5
C13_12_2,C13,373,12,96,7
C13_12_2,C13,373,12,144,9.5
C13_12_2,C13,373,12,216,14
C13_12_2,C13,373,12,264,18
C13_12_2,C13,373,12,312,21.5
DF19_12_2,DF19,374,12,48,8.5
DF19_12_2,DF19,374,12,96,11.5
DF19_12_2,DF19,374,12,144,14
DF19_12_2,DF19,374,12,216,17
DF19_12_2,DF19,374,12,264,19
DF19_12_2,DF19,374,12,312,22
DF37_12_1,DF37,375,12,48,3.5
DF37_12_1,DF37,375,12,96,4
DF37_12_1,DF37,375,12,144,4.5
DF37_12_1,DF37,375,12,216,5
DF37_12_1,DF37,375,12,264,5
DF37_12_1,DF37,375,12,312,5.5
DF37_12_2,DF37,376,12,48,4
DF37_12_2,DF37,376,12,96,4.5
DF37_12_2,DF37,376,12,144,5
DF37_12_2,DF37,376,12,216,5.5
DF37_12_2,DF37,376,12,264,6
DF37_12_2,DF37,376,12,312,6
C33_12_1,C33,377,12,48,4.5
C33_12_1,C33,377,12,96,5
C33_12_1,C33,377,12,144,5.5
C33_12_1,C33,377,12,216,6
C33_12_1,C33,377,12,264,6.5
C33_12_1,C33,377,12,312,7
C33_12_2,C33,378,12,48,4
C33_12_2,C33,378,12,96,4.5
C33_12_2,C33,378,12,144,5
C33_12_2,C33,378,12,216,6
C33_12_2,C33,378,12,264,6.5
C33_12_2,C33,378,12,312,7
DF36_12_1,DF36,379,12,48,4.5
DF36_12_1,DF36,379,12,96,5
DF36_12_1,DF36,379,12,144,5.5
DF36_12_1,DF36,379,12,216,6
DF36_12_1,DF36,379,12,264,7
DF36_12_1,DF36,379,12,312,7.5
DF58_12_1,DF58,380,12,48,4.5
DF58_12_1,DF58,380,12,96,5
DF58_12_1,DF58,380,12,144,5.5
DF58_12_1,DF58,380,12,216,6
DF58_12_1,DF58,380,12,264,6.5
DF58_12_1,DF58,380,12,312,7
DF58_12_2,DF58,381,12,48,4
DF58_12_2,DF58,381,12,96,5
DF58_12_2,DF58,381,12,144,5.5
DF58_12_2,DF58,381,12,216,6.5
DF58_12_2,DF58,381,12,264,7.5
DF58_12_2,DF58,381,12,312,8
DF36_12_2,DF36,382,12,48,5
DF36_12_2,DF36,382,12,96,5
DF36_12_2,DF36,382,12,144,5.5
DF36_12_2,DF36,382,12,216,6
DF36_12_2,DF36,382,12,264,7
DF36_12_2,DF36,382,12,312,8
DF56_12_2,DF56,383,12,48,11
DF56_12_2,DF56,383,12,96,19
DF56_12_2,DF56,383,12,144,25
DF56_12_2,DF56,383,12,216,30
DF56_12_2,DF56,383,12,264,32.5
DF56_12_2,DF56,383,12,312,35
M_12_2,M,384,12,48,11.5
M_12_2,M,384,12,96,19
M_12_2,M,384,12,144,26.5
M_12_2,M,384,12,216,31.5
M_12_2,M,384,12,264,42
M_12_2,M,384,12,312,42
C41_12_1,C41,385,12,48,7
C41_12_1,C41,385,12,96,11.5
C41_12_1,C41,385,12,144,14.5
C41_12_1,C41,385,12,216,19.5
C41_12_1,C41,385,12,264,23
C41_12_1,C41,385,12,312,26
C41_12_2,C41,386,12,48,8
C41_12_2,C41,386,12,96,11
C41_12_2,C41,386,12,144,14
C41_12_2,C41,386,12,216,18
C41_12_2,C41,386,12,264,21.5
C41_12_2,C41,386,12,312,24.5
A_12_1,A,387,12,48,4
A_12_1,A,387,12,96,5
A_12_1,A,387,12,144,6
A_12_1,A,387,12,216,8
A_12_1,A,387,12,264,9
A_12_1,A,387,12,312,10.5
A_12_2,A,388,12,48,4
A_12_2,A,388,12,96,5.5
A_12_2,A,388,12,144,6.5
A_12_2,A,388,12,216,8.5
A_12_2,A,388,12,264,10
A_12_2,A,388,12,312,12
DF32_12_1,DF32,389,12,48,6
DF32_12_1,DF32,389,12,96,8
DF32_12_1,DF32,389,12,144,10
DF32_12_1,DF32,389,12,216,12
DF32_12_1,DF32,389,12,264,14
DF32_12_1,DF32,389,12,312,16
DF32_12_2,DF32,390,12,48,5
DF32_12_2,DF32,390,12,96,7
DF32_12_2,DF32,390,12,144,8.5
DF32_12_2,DF32,390,12,216,11.5
DF32_12_2,DF32,390,12,264,13
DF32_12_2,DF32,390,12,312,15
C40_12_1,C40,391,12,48,10
C40_12_1,C40,391,12,96,13
C40_12_1,C40,391,12,144,16
C40_12_1,C40,391,12,216,18.5
C40_12_1,C40,391,12,264,20.5
C40_12_1,C40,391,12,312,22
C40_12_2,C40,392,12,48,11
C40_12_2,C40,392,12,96,15
C40_12_2,C40,392,12,144,19.5
C40_12_2,C40,392,12,216,26
C40_12_2,C40,392,12,264,30.5
C40_12_2,C40,392,12,312,35
DF13_12_1,DF13,393,12,48,9
DF13_12_1,DF13,393,12,96,13
DF13_12_1,DF13,393,12,144,17.5
DF13_12_1,DF13,393,12,216,23.5
DF13_12_1,DF13,393,12,264,26
DF13_12_1,DF13,393,12,312,29
DF13_12_2,DF13,394,12,48,7
DF13_12_2,DF13,394,12,96,11.5
DF13_12_2,DF13,394,12,144,16
DF13_12_2,DF13,394,12,216,22.5
DF13_12_2,DF13,394,12,264,26
DF13_12_2,DF13,394,12,312,29
DF04_12_1,DF04,395,12,48,7
DF04_12_1,DF04,395,12,96,10.5
DF04_12_1,DF04,395,12,144,13
DF04_12_1,DF04,395,12,216,17.5
DF04_12_1,DF04,395,12,264,19.5
DF04_12_1,DF04,395,12,312,22.5
DF04_12_2,DF04,396,12,48,7
DF04_12_2,DF04,396,12,96,10
DF04_12_2,DF04,396,12,144,13
DF04_12_2,DF04,396,12,216,17
DF04_12_2,DF04,396,12,264,20
DF04_12_2,DF04,396,12,312,22.5
C23_12_1,C23,397,12,48,9
C23_12_1,C23,397,12,96,13.5
C23_12_1,C23,397,12,144,18.5
C23_12_1,C23,397,12,216,26
C23_12_1,C23,397,12,264,30.5
C23_12_1,C23,397,12,312,35
C31_12_1,C31,398,12,48,4
C31_12_1,C31,398,12,96,4.5
C31_12_1,C31,398,12,144,5
C31_12_1,C31,398,12,216,5.5
C31_12_1,C31,398,12,264,6.5
C31_12_1,C31,398,12,312,8
C31_12_2,C31,399,12,48,4.5
C31_12_2,C31,399,12,96,5
C31_12_2,C31,399,12,144,5.5
C31_12_2,C31,399,12,216,6
C31_12_2,C31,399,12,264,7
C31_12_2,C31,399,12,312,8
C23_12_2,C23,400,12,48,8
C23_12_2,C23,400,12,96,13.5
C23_12_2,C23,400,12,144,18.5
C23_12_2,C23,400,12,216,25
C23_12_2,C23,400,12,264,19.5
C23_12_2,C23,400,12,312,34
J_12_1,J,401,12,48,5.5
J_12_1,J,401,12,96,6.5
J_12_1,J,401,12,144,7.5
J_12_1,J,401,12,216,10
J_12_1,J,401,12,264,11.5
J_12_1,J,401,12,312,12.5
DF24_12_1,DF24,402,12,48,4
DF24_12_1,DF24,402,12,96,5.5
DF24_12_1,DF24,402,12,144,7
DF24_12_1,DF24,402,12,216,10
DF24_12_1,DF24,402,12,264,11.5
DF24_12_1,DF24,402,12,312,13
DF24_12_2,DF24,403,12,48,4
DF24_12_2,DF24,403,12,96,5.5
DF24_12_2,DF24,403,12,144,7
DF24_12_2,DF24,403,12,216,9
DF24_12_2,DF24,403,12,264,11
DF24_12_2,DF24,403,12,312,13
DF42_12_1,DF42,404,12,48,6
DF42_12_1,DF42,404,12,96,8
DF42_12_1,DF42,404,12,144,9
DF42_12_1,DF42,404,12,216,10.5
DF42_12_1,DF42,404,12,264,11.5
DF42_12_1,DF42,404,12,312,12
DF42_12_2,DF42,405,12,48,7
DF42_12_2,DF42,405,12,96,8.5
DF42_12_2,DF42,405,12,144,9.5
DF42_12_2,DF42,405,12,216,11
DF42_12_2,DF42,405,12,264,12
DF42_12_2,DF42,405,12,312,13
C21_12_1,C21,406,12,48,4.5
C21_12_1,C21,406,12,96,6
C21_12_1,C21,406,12,144,8
C21_12_1,C21,406,12,216,11
C21_12_1,C21,406,12,264,12.5
C21_12_1,C21,406,12,312,14
C21_12_2,C21,407,12,48,5
C21_12_2,C21,407,12,96,7
C21_12_2,C21,407,12,144,8.5
C21_12_2,C21,407,12,216,11.5
C21_12_2,C21,407,12,264,12.5
C21_12_2,C21,407,12,312,14.5
J_12_2,J,408,12,48,5
J_12_2,J,408,12,96,6.5
J_12_2,J,408,12,144,7.5
J_12_2,J,408,12,216,10
J_12_2,J,408,12,264,12
J_12_2,J,408,12,312,13
C34_12_1,C34,409,12,48,7
C34_12_1,C34,409,12,96,11.5
C34_12_1,C34,409,12,144,16
C34_12_1,C34,409,12,216,23
C34_12_1,C34,409,12,264,27
C34_12_1,C34,409,12,312,28.5
C34_12_2,C34,410,12,48,8.5
C34_12_2,C34,410,12,96,12
C34_12_2,C34,410,12,144,18.5
C34_12_2,C34,410,12,216,25
C34_12_2,C34,410,12,264,28
C34_12_2,C34,410,12,312,30
DISC_12_1,DISC,411,12,48,4.5
DISC_12_1,DISC,411,12,96,7.5
DISC_12_1,DISC,411,12,144,13
DISC_12_1,DISC,411,12,216,19
DISC_12_1,DISC,411,12,264,22
DISC_12_1,DISC,411,12,312,25
DISC_12_2,DISC,412,12,48,6
DISC_12_2,DISC,412,12,96,11.5
DISC_12_2,DISC,412,12,144,15
DISC_12_2,DISC,412,12,216,23.5
DISC_12_2,DISC,412,12,264,26
DISC_12_2,DISC,412,12,312,30
C29_12_1,C29,413,12,48,6
C29_12_1,C29,413,12,96,7
C29_12_1,C29,413,12,144,9
C29_12_1,C29,413,12,216,11
C29_12_1,C29,413,12,264,12.5
C29_12_1,C29,413,12,312,14
C29_12_2,C29,414,12,48,5
C29_12_2,C29,414,12,96,6.5
C29_12_2,C29,414,12,144,9
C29_12_2,C29,414,12,216,11
C29_12_2,C29,414,12,264,13.5
C29_12_2,C29,414,12,312,15
DF25_12_1,DF25,415,12,48,13
DF25_12_1,DF25,415,12,96,21
DF25_12_1,DF25,415,12,144,26.5
DF25_12_1,DF25,415,12,216,32
DF25_12_1,DF25,415,12,264,34.5
DF25_12_1,DF25,415,12,312,36
DF25_12_2,DF25,416,12,48,8
DF25_12_2,DF25,416,12,96,22
DF25_12_2,DF25,416,12,144,29
DF25_12_2,DF25,416,12,216,40
DF25_12_2,DF25,416,12,264,42
DF25_12_2,DF25,416,12,312,42
DF17_12_1,DF17,417,12,48,4
DF17_12_1,DF17,417,12,96,5
DF17_12_1,DF17,417,12,144,5.5
DF17_12_1,DF17,417,12,216,6
DF17_12_1,DF17,417,12,264,6.5
DF17_12_1,DF17,417,12,312,7
DF17_12_2,DF17,418,12,48,3.5
DF17_12_2,DF17,418,12,96,4
DF17_12_2,DF17,418,12,144,4.5
DF17_12_2,DF17,418,12,216,6
DF17_12_2,DF17,418,12,264,6.5
DF17_12_2,DF17,418,12,312,7
C35_12_1,C35,419,12,48,5
C35_12_1,C35,419,12,96,9
C35_12_1,C35,419,12,144,12
C35_12_1,C35,419,12,216,14
C35_12_1,C35,419,12,264,14.5
C35_12_1,C35,419,12,312,15.5
FOX_12_1,FOX,420,12,48,6
FOX_12_1,FOX,420,12,96,10
FOX_12_1,FOX,420,12,144,13
FOX_12_1,FOX,420,12,216,18.5
FOX_12_1,FOX,420,12,264,22.5
FOX_12_1,FOX,420,12,312,25
DF16_12_1,DF16,421,12,48,4
DF16_12_1,DF16,421,12,96,5
DF16_12_1,DF16,421,12,144,6
DF16_12_1,DF16,421,12,216,7.5
DF16_12_1,DF16,421,12,264,9
DF16_12_1,DF16,421,12,312,10
DF16_12_2,DF16,422,12,48,5.5
DF16_12_2,DF16,422,12,96,6.5
DF16_12_2,DF16,422,12,144,9
DF16_12_2,DF16,422,12,216,13
DF16_12_2,DF16,422,12,264,14
DF16_12_2,DF16,422,12,312,16
DF09_12_1,DF09,423,12,48,5.5
DF09_12_1,DF09,423,12,96,8.5
DF09_12_1,DF09,423,12,144,11.5
DF09_12_1,DF09,423,12,216,15
DF09_12_1,DF09,423,12,264,18
DF09_12_1,DF09,423,12,312,20.5
DF09_12_2,DF09,424,12,48,7
DF09_12_2,DF09,424,12,96,10
DF09_12_2,DF09,424,12,144,13
DF09_12_2,DF09,424,12,216,18.5
DF09_12_2,DF09,424,12,264,21.5
DF09_12_2,DF09,424,12,312,24
C35_12_2,C35,425,12,48,6.5
C35_12_2,C35,425,12,96,10
C35_12_2,C35,425,12,144,12
C35_12_2,C35,425,12,216,14
C35_12_2,C35,425,12,264,14.5
C35_12_2,C35,425,12,312,15.5
DF35_12_1,DF35,426,12,48,4
DF35_12_1,DF35,426,12,96,4.5
DF35_12_1,DF35,426,12,144,5
DF35_12_1,DF35,426,12,216,6
DF35_12_1,DF35,426,12,264,6
DF35_12_1,DF35,426,12,312,7
DF35_12_2,DF35,427,12,48,3.5
DF35_12_2,DF35,427,12,96,3.5
DF35_12_2,DF35,427,12,144,4
DF35_12_2,DF35,427,12,216,5
DF35_12_2,DF35,427,12,264,5.5
DF35_12_2,DF35,427,12,312,6
DF10_12_1,DF10,428,12,48,4.5
DF10_12_1,DF10,428,12,96,6
DF10_12_1,DF10,428,12,144,8
DF10_12_1,DF10,428,12,216,9
DF10_12_1,DF10,428,12,264,10
DF10_12_1,DF10,428,12,312,10.5
DF10_12_2,DF10,429,12,48,5
DF10_12_2,DF10,429,12,96,6
DF10_12_2,DF10,429,12,144,7
DF10_12_2,DF10,429,12,216,9
DF10_12_2,DF10,429,12,264,10.5
DF10_12_2,DF10,429,12,312,11
FOX_12_2,FOX,430,12,48,6
FOX_12_2,FOX,430,12,96,9
FOX_12_2,FOX,430,12,144,12.5
FOX_12_2,FOX,430,12,216,16
FOX_12_2,FOX,430,12,264,19
FOX_12_2,FOX,430,12,312,21
C11_18_1,C11,431,18,48,5
C11_18_1,C11,431,18,96,7
C11_18_1,C11,431,18,144,9
C11_18_1,C11,431,18,216,12
C11_18_1,C11,431,18,264,13
C11_18_1,C11,431,18,312,14
C11_18_2,C11,432,18,48,5
C11_18_2,C11,432,18,96,7
C11_18_2,C11,432,18,144,9
C11_18_2,C11,432,18,216,12.5
C11_18_2,C11,432,18,264,14.5
C11_18_2,C11,432,18,312,17
C21_18_1,C21,433,18,48,5
C21_18_1,C21,433,18,96,6.5
C21_18_1,C21,433,18,144,9
C21_18_1,C21,433,18,216,12
C21_18_1,C21,433,18,264,14
C21_18_1,C21,433,18,312,15.5
C21_18_2,C21,434,18,48,5
C21_18_2,C21,434,18,96,7.5
C21_18_2,C21,434,18,144,10
C21_18_2,C21,434,18,216,12.5
C21_18_2,C21,434,18,264,15
C21_18_2,C21,434,18,312,16.5
M_18_1,M,435,18,48,14.5
M_18_1,M,435,18,96,23
M_18_1,M,435,18,144,32
M_18_1,M,435,18,216,39
M_18_1,M,435,18,264,40
M_18_1,M,435,18,312,40
M_18_2,M,436,18,48,15
M_18_2,M,436,18,96,24
M_18_2,M,436,18,144,33
M_18_2,M,436,18,216,41
M_18_2,M,436,18,264,41
M_18_2,M,436,18,312,41
C40_18_1,C40,437,18,48,14
C40_18_1,C40,437,18,96,19.5
C40_18_1,C40,437,18,144,22
C40_18_1,C40,437,18,216,25
C40_18_1,C40,437,18,264,27
C40_18_1,C40,437,18,312,28
C40_18_2,C40,438,18,48,13.5
C40_18_2,C40,438,18,96,20
C40_18_2,C40,438,18,144,26
C40_18_2,C40,438,18,216,32
C40_18_2,C40,438,18,264,34.5
C40_18_2,C40,438,18,312,38
C31_18_1,C31,439,18,48,3.5
C31_18_1,C31,439,18,96,4.5
C31_18_1,C31,439,18,144,5.5
C31_18_1,C31,439,18,216,7
C31_18_1,C31,439,18,264,9
C31_18_1,C31,439,18,312,10.5
C31_18_2,C31,440,18,48,3.5
C31_18_2,C31,440,18,96,4.5
C31_18_2,C31,440,18,144,5.5
C31_18_2,C31,440,18,216,6.5
C31_18_2,C31,440,18,264,7.5
C31_18_2,C31,440,18,312,8
C41_18_1,C41,441,18,48,11.5
C41_18_1,C41,441,18,96,17.5
C41_18_1,C41,441,18,144,23
C41_18_1,C41,441,18,216,30
C41_18_1,C41,441,18,264,34.5
C41_18_1,C41,441,18,312,38.5
C41_18_2,C41,442,18,48,12.5
C41_18_2,C41,442,18,96,19
C41_18_2,C41,442,18,144,24
C41_18_2,C41,442,18,216,30.5
C41_18_2,C41,442,18,264,35
C41_18_2,C41,442,18,312,38
DF56_18_1,DF56,443,18,48,15
DF56_18_1,DF56,443,18,96,24.5
DF56_18_1,DF56,443,18,144,30
DF56_18_1,DF56,443,18,216,35.5
DF56_18_1,DF56,443,18,264,37.5
DF56_18_1,DF56,443,18,312,39
DF56_18_2,DF56,444,18,48,16
DF56_18_2,DF56,444,18,96,26
DF56_18_2,DF56,444,18,144,33.5
DF56_18_2,DF56,444,18,216,38.5
DF56_18_2,DF56,444,18,264,40
DF56_18_2,DF56,444,18,312,40
C28_18_1,C28,445,18,48,8
C28_18_1,C28,445,18,96,12
C28_18_1,C28,445,18,144,16
C28_18_1,C28,445,18,216,21
C28_18_1,C28,445,18,264,23.5
C28_18_1,C28,445,18,312,26
C28_18_2,C28,446,18,48,8
C28_18_2,C28,446,18,96,11.5
C28_18_2,C28,446,18,144,15
C28_18_2,C28,446,18,216,21
C28_18_2,C28,446,18,264,23
C28_18_2,C28,446,18,312,25.5
DF17_18_1,DF17,447,18,48,5
DF17_18_1,DF17,447,18,96,5.5
DF17_18_1,DF17,447,18,144,7
DF17_18_1,DF17,447,18,216,9
DF17_18_1,DF17,447,18,264,10
DF17_18_1,DF17,447,18,312,11
DF17_18_2,DF17,448,18,48,4.5
DF17_18_2,DF17,448,18,96,5.5
DF17_18_2,DF17,448,18,144,6
DF17_18_2,DF17,448,18,216,7.5
DF17_18_2,DF17,448,18,264,8.5
DF17_18_2,DF17,448,18,312,9.5
C33_18_1,C33,449,18,48,5
C33_18_1,C33,449,18,96,6
C33_18_1,C33,449,18,144,7.5
C33_18_1,C33,449,18,216,10
C33_18_1,C33,449,18,264,11.5
C33_18_1,C33,449,18,312,12.5
C33_18_2,C33,450,18,48,4
C33_18_2,C33,450,18,96,6.5
C33_18_2,C33,450,18,144,8
C33_18_2,C33,450,18,216,11
C33_18_2,C33,450,18,264,12
C33_18_2,C33,450,18,312,13
DISC_18_1,DISC,451,18,48,7
DISC_18_1,DISC,451,18,96,11.5
DISC_18_1,DISC,451,18,144,15.5
DISC_18_1,DISC,451,18,216,19.5
DISC_18_1,DISC,451,18,264,22
DISC_18_1,DISC,451,18,312,24
